author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Forma;developer;https://www.cian.ru/sale/flat/280427647/;Москва;sale;flat;13;20;2;62.94;452911;28506281;Даниловский;Автозаводская;Тульская;FORST
Forma;developer;https://www.cian.ru/sale/flat/282211900/;Москва;sale;flat;18;20;2;67.87;439195;29808232;Даниловский;Автозаводская;Тульская;FORST
ФСК;developer;https://www.cian.ru/sale/flat/272153469/;Москва;sale;flat;9;20;2;71.6;506200;36243920;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Донстрой;developer;https://www.cian.ru/sale/flat/285253760/;Москва;sale;flat;7;21;2;73.5;499700;36727950;Хорошево-Мневники;проезд Проектируемый № 1074;Терехово ;Остров
Аеон-Девелопмент;developer;https://www.cian.ru/sale/flat/274260602/;Москва;sale;flat;31;45;2;68.3;538615;36787420;Дорогомилово;Кутузовский проезд;Фили;River Park Towers Кутузовский
ANT Development;developer;https://www.cian.ru/sale/flat/283856121/;Москва;sale;flat;21;32;2;49.4;877173;43332378;Дорогомилово;Поклонная;Парк Победы;Поклонная 9
ANT Development;developer;https://www.cian.ru/sale/flat/283856125/;Москва;sale;flat;22;32;2;50.7;902831;45773570;Дорогомилово;Поклонная;Парк Победы;Поклонная 9
IKON Development;developer;https://www.cian.ru/sale/flat/284060376/;Москва;sale;flat;16;21;2;72.2;695200;50193440;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
IKON Development;developer;https://www.cian.ru/sale/flat/284060360/;Москва;sale;flat;6;21;2;76.6;657280;50347648;Басманный;Земляной Вал;Чкаловская;Дом Chkalov
Hutton Development;developer;https://www.cian.ru/sale/flat/271365723/;Москва;sale;flat;6;17;2;108.56;555000;60250800;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
GRAVION;representative_developer;https://www.cian.ru/sale/flat/284824296/;Москва;sale;flat;7;9;2;75.63;1034628;78248921;Якиманка;Ленинский проспект;Октябрьская;CULT (Апартаменты премиум-класса)
Forma;developer;https://www.cian.ru/sale/flat/282710704/;Москва;sale;flat;3;29;2;56.6;311893;17653200;Печатники;Южнопортовая;Печатники;Portland
ДСК-1;developer;https://www.cian.ru/sale/flat/281522943/;Москва;sale;flat;8;14;2;42.1;264868;11150943;Молжаниновский;Ленинградское шоссе;Водники;Первый Ленинградский
Sezar Group;developer;https://www.cian.ru/sale/flat/283289280/;Москва;sale;flat;18;25;2;66.8;472500;31563000;Тропарево-Никулино;проспект Вернадского;;Клубный дом Full House
Forma;developer;https://www.cian.ru/sale/flat/284279610/;Москва;sale;flat;10;29;2;56.6;357108;20212369;Печатники;Южнопортовая;Печатники;Portland
Пионер;developer;https://www.cian.ru/sale/flat/280112794/;Москва;sale;flat;3;7;2;63.81;345703;22059340;Москворечье-Сабурово;переулок 2-й Котляковский;Каширская;LIFE-Варшавская
Сити-XXI век;developer;https://www.cian.ru/sale/flat/279205859/;Москва;sale;flat;15;15;2;60.2;372110;22401066;Останкинский;проспект Мира;Алексеевская;Hill8
ДИАЛОГ ГАРАНТ;real_estate_agent;https://www.cian.ru/sale/flat/284811454/;Москва;sale;flat;6;18;2;52.0;165384;8600000;Некрасовка;Вертолетчиков;Некрасовка;мой адрес На Вертолетчиков
Александр Пузаков;realtor;https://www.cian.ru/sale/flat/285259332/;Москва;sale;flat;4;9;2;44.0;202272;8900000;Кузьминки;Юных Ленинцев;Кузьминки;
ID 391042;real_estate_agent;https://www.cian.ru/sale/flat/269019912/;Москва;sale;flat;6;20;2;52.52;392231;20600000;Левобережный;Ленинградское шоссе;;Aquatoria
Capital Group;developer;https://www.cian.ru/sale/flat/283844151/;Москва;sale;flat;59;85;2;80.6;709436;57180582;Пресненский;1-й Красногвардейский проезд;Выставочная;МФК ОКО
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/283659368/;Москва;sale;flat;14;18;2;44.0;386363;17000000;Филевский парк;Береговой проезд;Багратионовская;Фили Град
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/283332764/;Москва;sale;flat;5;35;2;47.98;373072;17900000;Раменки;Лобачевского;;Крылья
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283143396/;Москва;sale;flat;3;6;2;55.3;867992;48000000;Хамовники;Усачева;Фрунзенская;Magnum
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/282953104/;Москва;sale;flat;20;21;2;86.7;668973;58000000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
VESPER;developer;https://www.cian.ru/sale/flat/262519738/;Москва;sale;flat;2;21;2;127.51;864000;110168640;Пресненский;Костикова;Улица 1905 года;Lucky
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/281888539/;Москва;sale;flat;2;17;2;86.0;523255;45000000;Раменки;Пудовкина;Киевская;Обыкновенное чудо
ASTERUS;developer;https://www.cian.ru/sale/flat/274202156/;Москва;sale;flat;15;18;2;61.2;363165;22225698;Покровское-Стрешнево;;Спартак;Алиа ЖК
INSIGMA;developer;https://www.cian.ru/sale/flat/280834466/;Москва;sale;flat;2;8;2;123.0;1057414;130062000;Таганский;Большой Николоворобинский переулок;Китай-город;
MR Group;developer;https://www.cian.ru/sale/flat/263173841/;Москва;sale;flat;6;55;2;64.68;387999;25095840;Марьина роща;4-я Марьиной рощи;Рижская;Mod
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/284409319/;Москва;sale;flat;5;26;2;41.0;607317;24900000;Очаково-Матвеевское;Нежинская;Минская;Городские резиденции SPIRES
KR Properties;developer;https://www.cian.ru/sale/flat/282239525/;Москва;sale;flat;5;15;2;63.0;816500;51439500;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Capital Group;developer;https://www.cian.ru/sale/flat/283844196/;Москва;sale;flat;25;85;2;82.7;687759;56877696;Пресненский;1-й Красногвардейский проезд;Выставочная;МФК ОКО
KR Properties;developer;https://www.cian.ru/sale/flat/282239534/;Москва;sale;flat;4;15;2;63.0;810400;51055200;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Тауэрс;developer;https://www.cian.ru/sale/flat/283393230/;Москва;sale;flat;44;65;2;67.5;800000;54000000;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
Capital Group;developer;https://www.cian.ru/sale/flat/283844167/;Москва;sale;flat;40;85;2;92.1;645678;59466986;Пресненский;1-й Красногвардейский проезд;Выставочная;МФК ОКО
Forma;developer;https://www.cian.ru/sale/flat/284059780/;Москва;sale;flat;21;34;2;46.58;651920;30366480;Пресненский;к1.1;Белорусская;Репаблик ЖК
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/277014160/;Москва;sale;flat;16;27;2;45.2;400884;18120000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Пионер;developer;https://www.cian.ru/sale/flat/284046692/;Москва;sale;flat;10;22;2;47.2;450445;21261051;Марьина роща;Полковая;Савёловская;PRIDE
ФСК;developer;https://www.cian.ru/sale/flat/271319240/;Москва;sale;flat;5;13;2;60.4;504835;30492034;Хорошевский;Зорге;Зорге;Рихард
Группа Родина;developer;https://www.cian.ru/sale/flat/276538058/;Москва;sale;flat;10;21;2;74.2;470695;34925600;Ростокино;Сельскохозяйственная;Ботанический сад;СОЮЗ
MR Group;developer;https://www.cian.ru/sale/flat/279736018/;Москва;sale;flat;7;10;2;61.3;654363;40112452;Беговой;Северный ао;Белорусская;Слава ЖК
KR Properties;developer;https://www.cian.ru/sale/flat/282239518/;Москва;sale;flat;7;15;2;74.25;867100;64382175;Пресненский;Столярный переулок;Краснопресненская;Мюр & Мерилиз
Тауэрс;developer;https://www.cian.ru/sale/flat/283393282/;Москва;sale;flat;34;65;2;83.6;766000;64037600;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
Тауэрс;developer;https://www.cian.ru/sale/flat/283393271/;Москва;sale;flat;41;65;2;84.4;784000;66169600;Пресненский;1-й Красногвардейский проезд;Выставочная;NEVA TOWERS
VESPER;developer;https://www.cian.ru/sale/flat/270237531/;Москва;sale;flat;5;21;2;127.7;895500;114355350;Пресненский;Костикова;Улица 1905 года;Lucky
Ташир;developer;https://www.cian.ru/sale/flat/264099935/;Москва;sale;flat;4;32;2;77.2;400350;30907020;Черемушки;Херсонская;Калужская;ONYX Deluxe
Самолет;developer;https://www.cian.ru/sale/flat/271428307/;Москва;sale;flat;2;14;2;46.7;313537;14642178;Можайский;к4.2;Давыдково;Верейская 41 ЖК
Самолет;real_estate_agent;https://www.cian.ru/sale/flat/274414428/;Москва;sale;flat;2;14;2;52.1;309372;16118287;Можайский;к2.2;Давыдково;Верейская 41 ЖК
ФСК;developer;https://www.cian.ru/sale/flat/264672464/;Москва;sale;flat;2;8;2;73.2;538200;39396240;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
ФСК;developer;https://www.cian.ru/sale/flat/270906879/;Москва;sale;flat;19;44;2;77.4;518199;40108680;Хорошево-Мневники;к2/2;Хорошёво;Сидней Сити ЖК
Самолет;developer;https://www.cian.ru/sale/flat/272399277/;Москва;sale;flat;21;24;2;61.8;380502;23515085;Донской;;Тульская;Новоданиловская 8 ЖК
MR Group;developer;https://www.cian.ru/sale/flat/275574045/;Москва;sale;flat;43;55;2;64.81;392300;25424963;Марьина роща;4-я Марьиной рощи;Рижская;Mod
ФСК;developer;https://www.cian.ru/sale/flat/262249786/;Москва;sale;flat;37;43;2;65.0;444570;28897050;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/266316382/;Москва;sale;flat;17;17;2;60.1;268086;16112000;Войковский;Нарвская;Водный стадион;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/283336430/;Москва;sale;flat;3;5;2;86.0;440697;37900000;Замоскворечье;Кадашевская набережная;Новокузнецкая;
Моментум 24;real_estate_agent;https://www.cian.ru/sale/flat/266425195/;Москва;sale;flat;5;5;2;44.3;286681;12700000;Таганский;Стройковская;Пролетарская;
ID 52671878;unknown;https://www.cian.ru/sale/flat/284629779/;Москва;sale;flat;3;23;2;74.0;387837;28700000;Академический;Новочеремушкинская;Профсоюзная;
МИЦ Трейд-ИН;real_estate_agent;https://www.cian.ru/sale/flat/279192603/;Москва;sale;flat;11;24;2;66.4;410015;27225000;Хорошевский;Хорошевское шоссе;Полежаевская;Династия
ПИК;developer;https://www.cian.ru/sale/flat/282439555/;Москва;sale;flat;2;17;2;32.6;233663;7617446;;;Бунинская аллея;
THE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/284605405/;Москва;sale;flat;42;85;2;92.1;651465;60000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/277766907/;Москва;sale;flat;50;53;2;168.0;1500000;252000000;Раменки;Мосфильмовская;Ломоносовский проспект;Дом на Мосфильмовской
MR Group;developer;https://www.cian.ru/sale/flat/279707455/;Москва;sale;flat;3;17;2;65.8;518200;34097560;Беговой;Северный ао;Белорусская;Слава ЖК
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/282504608/;Москва;sale;flat;6;9;2;55.9;527728;29500000;Дорогомилово;Большая Дорогомиловская;Киевская;
INSIGMA;developer;https://www.cian.ru/sale/flat/281377527/;Москва;sale;flat;4;8;2;117.0;1188943;139106400;Таганский;Большой Николоворобинский переулок;Китай-город;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/280457405/;Москва;sale;flat;15;18;2;98.0;765306;75000000;Пресненский;2-я Звенигородская;Улица 1905 года;Резиденция МОНЭ
Estes;real_estate_agent;https://www.cian.ru/sale/flat/282499872/;Москва;sale;flat;7;8;2;59.0;415254;24500000;Гагаринский;Ленинский проспект;Университет;
ПИК;developer;https://www.cian.ru/sale/flat/283568077/;Москва;sale;flat;13;33;2;50.4;373000;18799200;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ПИК;developer;https://www.cian.ru/sale/flat/270791973/;Москва;sale;flat;5;15;2;64.0;349200;22348800;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ПИК;developer;https://www.cian.ru/sale/flat/278396509/;Москва;sale;flat;24;33;2;59.5;370300;22032850;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ПИК;developer;https://www.cian.ru/sale/flat/283569416/;Москва;sale;flat;14;33;2;34.7;328200;11388540;Бабушкинский;Кольская;Свиблово;Кольская 8
ФСК;developer;https://www.cian.ru/sale/flat/285291522/;Москва;sale;flat;16;27;2;53.3;313456;16707205;Покровское-Стрешнево;Строительный проезд;;Sky Garden
ФСК;developer;https://www.cian.ru/sale/flat/271319164/;Москва;sale;flat;20;26;2;63.2;415248;26243674;Хорошевский;Зорге;Зорге;Рихард
Самолет;developer;https://www.cian.ru/sale/flat/274813119/;Москва;sale;flat;3;14;2;44.2;320124;14149523;Можайский;к4.2;Давыдково;Верейская 41 ЖК
MR Group;developer;https://www.cian.ru/sale/flat/265663074/;Москва;sale;flat;52;55;2;82.94;505300;41909582;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/264672550/;Москва;sale;flat;2;20;2;80.0;398560;31884800;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/277014163/;Москва;sale;flat;23;27;2;54.6;432051;23590000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
ФСК;developer;https://www.cian.ru/sale/flat/271319283/;Москва;sale;flat;23;27;2;55.9;446986;24986523;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/271319286/;Москва;sale;flat;23;27;2;53.5;575685;30799148;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/251715770/;Москва;sale;flat;8;43;2;56.7;573200;32500440;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
ФСК;developer;https://www.cian.ru/sale/flat/261811035/;Москва;sale;flat;19;43;2;62.9;568200;35739780;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Самолет;developer;https://www.cian.ru/sale/flat/263371284/;Москва;sale;flat;20;24;2;61.8;378166;23370659;Донской;;Тульская;Новоданиловская 8 ЖК
Aptera estate;real_estate_agent;https://www.cian.ru/sale/flat/283844228/;Москва;sale;flat;15;30;2;60.0;391666;23500000;Войковский;Ленинградское шоссе;Балтийская;Северный парк
INSIGMA;developer;https://www.cian.ru/sale/flat/281377528/;Москва;sale;flat;5;8;2;120.0;1188022;142562700;Таганский;Большой Николоворобинский переулок;Китай-город;
Ашихмин и партнёры;real_estate_agent;https://www.cian.ru/sale/flat/284315052/;Москва;sale;flat;5;20;2;61.1;679214;41500000;Пресненский;Дружинниковская;Краснопресненская;SkyView
МИЦ;developer;https://www.cian.ru/sale/flat/264822127/;Москва;sale;flat;2;9;2;46.8;350433;16400307;Хорошево-Мневники;3-я Хорошевская;Карамышевская;Вереск
ID 45144112;realtor;https://www.cian.ru/sale/flat/280878105/;Москва;sale;flat;6;12;2;52.0;262500;13650000;;;Прокшино;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282954397/;Москва;sale;flat;9;21;2;50.2;976095;49000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
МИЦ;developer;https://www.cian.ru/sale/flat/264822126/;Москва;sale;flat;2;9;2;46.9;350433;16435350;Хорошево-Мневники;3-я Хорошевская;Карамышевская;Вереск
GloraX;developer;https://www.cian.ru/sale/flat/277738080/;Москва;sale;flat;4;21;2;77.85;432883;33699999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/282960356/;Москва;sale;flat;3;23;2;66.9;666965;44620000;Пресненский;2-я Черногрязская;Улица 1905 года;ONEST
КОРТРОС;developer;https://www.cian.ru/sale/flat/285227759/;Москва;sale;flat;29;51;2;66.77;381908;25500000;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/277014154/;Москва;sale;flat;23;27;2;45.1;429933;19390000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
ФСК;developer;https://www.cian.ru/sale/flat/268969296/;Москва;sale;flat;26;27;2;55.9;558605;31226020;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/268113379/;Москва;sale;flat;21;43;2;62.3;533000;33205900;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Flatforma;real_estate_agent;https://www.cian.ru/sale/flat/272706286/;Москва;sale;flat;5;9;2;43.6;282110;12300000;Отрадное;Северный бульвар;Отрадное;
ID 12720686;homeowner;https://www.cian.ru/sale/flat/284044804/;Москва;sale;flat;13;24;2;34.8;267241;9300000;;;Коммунарка;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280352078/;Москва;sale;flat;1;4;2;117.3;929241;109000000;Тверской;Петровский бульвар;Трубная;Depre Loft
Роман Макаров;realtor;https://www.cian.ru/sale/flat/283780654/;Москва;sale;flat;6;14;2;53.8;213754;11500000;Выхино-Жулебино;Самаркандский Бульвар 137А кв-л;Юго-Восточная;
ФСК;developer;https://www.cian.ru/sale/flat/281553049/;Москва;sale;flat;4;16;2;67.9;453199;30772280;Свиблово;Снежная;Свиблово;The Lake
ПИК;developer;https://www.cian.ru/sale/flat/278391154/;Москва;sale;flat;2;15;2;32.3;301600;9741680;Бабушкинский;;Свиблово;Кольская 8 ЖК
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282644831/;Москва;sale;flat;5;21;2;56.0;1000000;56000000;Пресненский;2-я Звенигородская;Баррикадная;Lucky
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/283051315/;Москва;sale;flat;3;11;2;89.7;1337792;120000000;Хамовники;Погодинская;Фрунзенская;GRAND DELUXE на Плющихе
ПИК;developer;https://www.cian.ru/sale/flat/281839286/;Москва;sale;flat;5;17;2;53.5;180700;9667450;Южное Бутово;;Щербинка;Никольские Луга ЖК
МИЦ;developer;https://www.cian.ru/sale/flat/283877363/;Москва;sale;flat;12;21;2;54.0;390333;21078004;Хорошево-Мневники;3-я Хорошевская;Зорге;Вереск
MR Group;developer;https://www.cian.ru/sale/flat/263173854/;Москва;sale;flat;2;55;2;63.73;392500;25014025;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
TASHIR Estate;representative_developer;https://www.cian.ru/sale/flat/281534356/;Москва;sale;flat;23;32;2;44.0;640000;28160000;Черемушки;Херсонская;Калужская;ONYX Deluxe
ФСК;developer;https://www.cian.ru/sale/flat/264672478/;Москва;sale;flat;2;20;2;64.5;403360;26016720;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
ФСК;developer;https://www.cian.ru/sale/flat/264672538/;Москва;sale;flat;2;20;2;64.4;502199;32341680;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
LaRichesse;real_estate_agent;https://www.cian.ru/sale/flat/281557829/;Москва;sale;flat;53;85;2;91.0;672069;61158320;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/280475376/;Москва;sale;flat;4;23;2;66.9;675934;45220000;Пресненский;2-я Черногрязская;Улица 1905 года;ONEST
AFI Development;developer;https://www.cian.ru/sale/flat/285114766/;Москва;sale;flat;21;52;2;61.6;360740;22221584;Свиблово;проезд Серебрякова;Свиблово;Afi Tower
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095734/;Москва;sale;flat;22;27;2;37.7;474005;17870000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Ташир;developer;https://www.cian.ru/sale/flat/264099924/;Москва;sale;flat;3;32;2;77.2;399500;30841400;Черемушки;Херсонская;Калужская;ONYX Deluxe
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095721/;Москва;sale;flat;22;27;2;45.3;424503;19230000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
MR Group;developer;https://www.cian.ru/sale/flat/272080029/;Москва;sale;flat;4;55;2;64.7;389500;25200650;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/274167952/;Москва;sale;flat;4;20;2;80.0;502200;40176000;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Ташир;developer;https://www.cian.ru/sale/flat/264100417/;Москва;sale;flat;26;32;2;74.5;445000;33152500;Черемушки;Херсонская;Калужская;ONYX Deluxe
ФСК;developer;https://www.cian.ru/sale/flat/271319162/;Москва;sale;flat;20;26;2;62.0;423448;26253776;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/271319235/;Москва;sale;flat;20;27;2;53.0;465337;24662898;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/263626106/;Москва;sale;flat;10;43;2;57.1;504339;28797757;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
Группа Родина;developer;https://www.cian.ru/sale/flat/275410629/;Москва;sale;flat;8;21;2;63.6;470144;29901200;Ростокино;Сельскохозяйственная;Ботанический сад;СОЮЗ
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/266941205/;Москва;sale;flat;1;8;2;69.5;213079;14809000;Сокол;Ленинградское шоссе;Сокол;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271297745/;Москва;sale;flat;6;12;2;50.1;235528;11800000;;;Коммунарка;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283554505/;Москва;sale;flat;6;7;2;96.0;2708333;260000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
Экран;developer;https://www.cian.ru/sale/flat/280422657/;Москва;sale;flat;2;4;2;145.41;2340249;340295752;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
Пионер;developer;https://www.cian.ru/sale/flat/283969803/;Москва;sale;flat;7;22;2;46.0;435299;20023754;Марьина роща;Полковая;Савёловская;PRIDE
GloraX;developer;https://www.cian.ru/sale/flat/277738020/;Москва;sale;flat;2;21;2;73.09;406348;29699999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283769348/;Москва;sale;flat;16;23;2;83.9;587604;49300000;Можайский;Гжатская;Давыдково;LIFE-Кутузовский
ASTERUS;developer;https://www.cian.ru/sale/flat/277764623/;Москва;sale;flat;6;10;2;79.73;335820;26774929;Покровское-Стрешнево;;Спартак;Алиа ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/265004594/;Москва;sale;flat;12;17;2;64.0;245312;15700000;;;Рассказовка;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/285242605/;Москва;sale;flat;17;18;2;75.2;352380;26499000;Ломоносовский;Академика Пилюгина;Новаторская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284609572/;Москва;sale;flat;38;64;2;75.0;942760;70707000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271253172/;Москва;sale;flat;3;21;2;57.1;273204;15600000;;;;
ID 416302;realtor;https://www.cian.ru/sale/flat/282870363/;Москва;sale;flat;9;21;2;65.0;653846;42500000;Пресненский;Мантулинская;Деловой центр;City Park
Основа;developer;https://www.cian.ru/sale/flat/285082387/;Москва;sale;flat;3;19;2;51.22;745000;38158900;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
Самолет;developer;https://www.cian.ru/sale/flat/281358339/;Москва;sale;flat;1;14;2;43.9;375843;16499514;Можайский;к4.2;Давыдково;Верейская 41 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/278215319/;Москва;sale;flat;11;17;2;36.1;235487;8501116;;;Бунинская аллея;
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/273867031/;Москва;sale;flat;24;34;2;46.4;438100;20327840;Обручевский;Обручева;Воронцовская;Ever
Хороший Дом;real_estate_agent;https://www.cian.ru/sale/flat/284621404/;Москва;sale;flat;2;3;2;48.0;281250;13500000;Южнопортовый;Петра Романова;Автозаводская;
ТСН Владис;real_estate_agent;https://www.cian.ru/sale/flat/275849309/;Москва;sale;flat;4;22;2;59.1;314720;18600000;Ярославский;Красная Сосна;Ростокино;Настроение
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283105537/;Москва;sale;flat;8;13;2;84.6;1000000;84600000;Хамовники;Большая Пироговская;Спортивная;
ID 17134371;real_estate_agent;https://www.cian.ru/sale/flat/285288170/;Москва;sale;flat;6;14;2;68.6;261953;17970000;Люблино;Головачева;Люблино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284761034/;Москва;sale;flat;7;9;2;38.0;323684;12300000;Раменки;Пырьева;Ломоносовский проспект;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/282937179/;Москва;sale;flat;9;15;2;48.0;225000;10800000;;;Прокшино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/272097164/;Москва;sale;flat;13;17;2;53.0;257547;13650000;Западное Дегунино;Базовская;Ховрино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/263780262/;Москва;sale;flat;28;32;2;59.0;286440;16900000;Марьино;Донецкая;Марьино;Домашний
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/268402338/;Москва;sale;flat;3;5;2;127.0;550393;69900000;Пресненский;Столярный переулок;Улица 1905 года;Рассвет Loft-Studio
ПИК;developer;https://www.cian.ru/sale/flat/277127612/;Москва;sale;flat;16;18;2;32.2;244075;7859247;;;Саларьево;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/270416420/;Москва;sale;flat;10;16;2;34.0;338235;11500000;Текстильщики;8-я Текстильщиков;Текстильщики;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/283654840/;Москва;sale;flat;14;15;2;67.0;246268;16500000;;;Филатов Луг;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/284796041/;Москва;sale;flat;41;58;2;37.6;388297;14600000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/278933424/;Москва;sale;flat;5;14;2;81.9;1709401;140000000;Хамовники;Трубецкая;Фрунзенская;Дом на Трубецкой
ПИК;developer;https://www.cian.ru/sale/flat/284665753/;Москва;sale;flat;5;17;2;33.6;268895;9034905;;;Бульвар Адмирала Ушакова;
МИЦ;developer;https://www.cian.ru/sale/flat/267579980/;Москва;sale;flat;14;17;2;41.3;258700;10684310;;;Ольховая;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/274309254/;Москва;sale;flat;8;17;2;59.1;225042;13300000;Некрасовка;Вертолетчиков;Некрасовка;Некрасовка
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/281246778/;Москва;sale;flat;26;27;2;46.0;434565;19990000;Лефортово;проезд Невельского;Авиамоторная;Символ
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/273643397/;Москва;sale;flat;6;6;2;71.1;717299;51000000;Беговой;Верхняя;Белорусская;Суббота
ID 13788451;realtor;https://www.cian.ru/sale/flat/282824044/;Москва;sale;flat;12;12;2;45.0;333333;15000000;;;Коммунарка;
