author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Антон Белов;realtor;https://www.cian.ru/sale/flat/284150808/;Москва;sale;flat;7;25;4;140.0;607142;85000000;Аэропорт;Ленинградский проспект;Петровский Парк;ВТБ Арена парк
ФСК;developer;https://www.cian.ru/sale/flat/283555054/;Москва;sale;flat;48;48;4;132.1;501200;66208520;Ростокино;;Ботанический сад;Режиссер ЖК
Группа Эталон;developer;https://www.cian.ru/sale/flat/284036802/;Москва;sale;flat;14;20;4;117.7;593782;69888187;Замоскворечье;;Павелецкая;Воксхолл ЖК
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281188758/;Москва;sale;flat;3;6;4;142.6;382187;54500000;Пресненский;Никитский бульвар;Арбатская;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/279148561/;Москва;sale;flat;66;73;4;426.0;1250000;532500000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283759976/;Москва;sale;flat;2;5;4;164.4;517031;85000000;Пресненский;Тверской бульвар;Тверская;
ID 83619206;homeowner;https://www.cian.ru/sale/flat/280425871/;Москва;sale;flat;3;21;4;115.0;668695;76900000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
LaRichesse;real_estate_agent;https://www.cian.ru/sale/flat/284410586/;Москва;sale;flat;3;5;4;125.5;414342;52000000;Тверской;Большая Дмитровка;Пушкинская;
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/273469251/;Москва;sale;flat;31;40;4;135.0;733333;99000000;Хорошевский;Ленинградский проспект;ЦСКА;Прайм Парк
ФСК;developer;https://www.cian.ru/sale/flat/282208565/;Москва;sale;flat;13;30;4;110.0;245300;26983000;Покровское-Стрешнево;Строительный проезд;;Sky Garden
Valartis Group;developer;https://www.cian.ru/sale/flat/274788004/;Москва;sale;flat;3;5;4;206.7;855000;176728500;Арбат;Арбат;Смоленская;Artisan
Группа Эталон;developer;https://www.cian.ru/sale/flat/283964463/;Москва;sale;flat;19;19;4;113.7;608438;69179482;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
MR Group;developer;https://www.cian.ru/sale/flat/283864458/;Москва;sale;flat;45;57;4;119.08;499242;59449856;Филевский парк;;Фили;Фили Сити ЖК
Hutton Development;developer;https://www.cian.ru/sale/flat/281513995/;Москва;sale;flat;17;17;4;206.71;900000;186039000;Гагаринский;Ленинский проспект;Ленинский проспект;Lunar
ФСК;developer;https://www.cian.ru/sale/flat/267335739/;Москва;sale;flat;10;20;4;139.5;517800;72233100;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Мангазея;developer;https://www.cian.ru/sale/flat/283191819/;Москва;sale;flat;20;21;4;130.5;486760;63522180;Щукино;Щукинская;Стрешнево;Интонация
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/264075165/;Москва;sale;flat;2;7;4;194.7;2722136;530000000;Пресненский;Гранатный переулок;Тверская;
ФСК;developer;https://www.cian.ru/sale/flat/270815762/;Москва;sale;flat;8;29;4;90.2;434250;39169350;Нагатино-Садовники;;Нагатинская;Роттердам ЖК
Capital Group;developer;https://www.cian.ru/sale/flat/283760142/;Москва;sale;flat;10;17;4;140.9;990000;139491000;Дорогомилово;;Киевская;Бадаевский ЖК
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/271626815/;Москва;sale;flat;5;5;4;147.3;590631;87000000;Замоскворечье;Садовническая;Новокузнецкая;BALCHUG RESIDENCE
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/284502378/;Москва;sale;flat;13;34;4;99.5;299700;29820150;Обручевский;;Калужская;Эвер ЖК
ДСК-1;developer;https://www.cian.ru/sale/flat/281523011/;Москва;sale;flat;12;14;4;85.3;185750;15844475;Молжаниновский;;Водники;Первый Ленинградский ЖК
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/273591446/;Москва;sale;flat;16;20;4;94.7;468500;44366950;Даниловский;проспект Лихачева;Технопарк;Квартал на набережной NOW
ID 51390838;unknown;https://www.cian.ru/sale/flat/283383666/;Москва;sale;flat;2;6;4;112.0;642857;72000000;Пресненский;Большой Козихинский переулок;Пушкинская;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/277014171/;Москва;sale;flat;8;27;4;79.4;316120;25100000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
KR Properties;developer;https://www.cian.ru/sale/flat/278843058/;Москва;sale;flat;4;6;4;226.7;1906380;432176346;Мещанский;Кузнецкий Мост;Кузнецкий мост;Kuznetsky Most 12 by Lalique
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/269218328/;Москва;sale;flat;10;17;4;203.4;639134;130000000;Раменки;Мосфильмовская;Минская;Воробьевы Горы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280700019/;Москва;sale;flat;3;9;4;206.5;1196982;247176900;Хамовники;Барыковский переулок;Парк Культуры;
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/267352413/;Москва;sale;flat;7;12;4;106.61;522371;55690000;Сокол;Врубеля;Панфиловская;
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/273919238/;Москва;sale;flat;12;53;4;150.0;900000;135000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Level Group;developer;https://www.cian.ru/sale/flat/284889907/;Москва;sale;flat;23;24;4;82.7;266367;22028562;Печатники;;Кожуховская;Левел Южнопортовая ЖК
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/284832250/;Москва;sale;flat;9;18;4;106.8;259600;27725280;Головинский;Михалковская;Коптево;Михалковский
AFI Development;developer;https://www.cian.ru/sale/flat/283658741/;Москва;sale;flat;9;52;4;98.6;288235;28419971;Свиблово;проезд Серебрякова;Свиблово;Afi Tower
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/278631972/;Москва;sale;flat;4;33;4;150.0;600000;90000000;Раменки;Мосфильмовская;Минская;Дом на Мосфильмовской
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/250601502/;Москва;sale;flat;4;7;4;121.0;818181;99000000;Пресненский;Тверской бульвар;Пушкинская;
Группа Родина;developer;https://www.cian.ru/sale/flat/281234086/;Москва;sale;flat;14;14;4;135.5;357476;48438000;;;Ольховая;
Донстрой;developer;https://www.cian.ru/sale/flat/285255481/;Москва;sale;flat;7;41;4;109.3;470155;51387942;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/277508656/;Москва;sale;flat;39;42;4;123.5;433400;53524900;Котловка;;Нагорная;Энитео ЖК
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/281306201/;Москва;sale;flat;18;25;4;106.5;373548;39782960;Хорошевский;Маргелова;Беговая;Авиатика
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095496/;Москва;sale;flat;13;14;4;129.54;650069;84210000;Раменки;;Минская;Вест Гарден ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/262730255/;Москва;sale;flat;11;18;4;229.0;1500000;343500000;Хамовники;Усачева;Спортивная;Садовые кварталы
А101;developer;https://www.cian.ru/sale/flat/273052144/;Москва;sale;flat;14;16;4;98.5;230778;22731671;;;Филатов Луг;
Level Group;developer;https://www.cian.ru/sale/flat/284889094/;Москва;sale;flat;19;24;4;114.9;214073;24597012;Покровское-Стрешнево;проезд Проектируемый № 3959;Тушинская;Апартаментный комплекс Level Стрешнево
Основа;developer;https://www.cian.ru/sale/flat/285083102/;Москва;sale;flat;3;31;4;90.94;373000;33920620;Марфино;;Владыкино;Вери ЖК
Glincom;developer;https://www.cian.ru/sale/flat/278011024/;Москва;sale;flat;2;8;4;118.5;406251;48140800;Савеловский;Верхняя Масловка;Петровский Парк;Verdi
Велесстрой;developer;https://www.cian.ru/sale/flat/276788271/;Москва;sale;flat;24;24;4;129.2;495000;63954000;Фили-Давыдково;Кастанаевская;Кунцевская;Shome
BELFORT;real_estate_agent;https://www.cian.ru/sale/flat/283331487/;Москва;sale;flat;7;25;4;140.0;607142;85000000;Аэропорт;Ленинградский проспект;Петровский Парк;ВТБ Арена парк
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/283443451/;Москва;sale;flat;9;11;4;199.37;1078396;215000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Основа;developer;https://www.cian.ru/sale/flat/285084357/;Москва;sale;flat;8;29;4;84.5;286900;24243050;Фили-Давыдково;Ивана Франко;Кунцевская;MainStreet
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/280126571/;Москва;sale;flat;2;17;4;84.5;330000;27885000;Савеловский;Старый Петровско-Разумовский проезд;Гражданская;Петровский парк II
А101;developer;https://www.cian.ru/sale/flat/281686512/;Москва;sale;flat;3;18;4;133.1;227920;30336264;;;Прокшино;
А101;developer;https://www.cian.ru/sale/flat/279852728/;Москва;sale;flat;14;14;4;124.2;256214;31821804;;;Коммунарка;
Ташир;developer;https://www.cian.ru/sale/flat/283657765/;Москва;sale;flat;4;17;4;103.7;505600;52430720;Раменки;;;Легаси ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/273406257/;Москва;sale;flat;10;18;4;130.0;557692;72500000;Донской;Орджоникидзе;Шаболовская;Barkli Residence
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280065235/;Москва;sale;flat;4;16;4;155.0;632258;98000000;Раменки;Мичуринский проспект;Ломоносовский проспект;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271454083/;Москва;sale;flat;24;27;4;260.0;398076;103500000;Очаково-Матвеевское;Мичуринский проспект;Озёрная;
ЦАО НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/280991002/;Москва;sale;flat;2;5;4;170.0;899387;152895800;Пресненский;Спиридоновка;Пушкинская;
А101;developer;https://www.cian.ru/sale/flat/273049996/;Москва;sale;flat;5;9;4;63.2;256761;16227347;;;Прокшино;
SKOLKOVO НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283840450/;Москва;sale;flat;9;57;4;163.0;453987;74000000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/274705277/;Москва;sale;flat;12;22;4;160.0;493750;79000000;Пресненский;Шмитовский проезд;Выставочная;Шмитовский 16
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281590820/;Москва;sale;flat;3;14;4;200.0;1700000;340000000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/283252905/;Москва;sale;flat;3;20;4;98.0;816326;80000000;Пресненский;Мантулинская;Выставочная;City Park
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/277318108/;Москва;sale;flat;4;25;4;135.0;481481;65000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Optima Development;developer;https://www.cian.ru/sale/flat/272973188/;Москва;sale;flat;3;41;4;133.0;576361;76656066;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/285243200/;Москва;sale;flat;28;41;4;138.2;991316;137000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Основа;developer;https://www.cian.ru/sale/flat/285083786/;Москва;sale;flat;13;28;4;88.1;325000;28632500;Головинский;Михалковская;Коптево;UNO.Головинские пруды
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/278472975/;Москва;sale;flat;2;5;4;170.0;923529;157000000;Хамовники;Бутиковский переулок;Парк Культуры;
А101;developer;https://www.cian.ru/sale/flat/279713109/;Москва;sale;flat;18;18;4;122.0;216401;26401022;;;Улица Горчакова;Дзен-кварталы ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/279368376/;Москва;sale;flat;3;5;4;106.8;842696;90000000;Арбат;переулок Романов;Александровский сад;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/284903860/;Москва;sale;flat;30;40;4;140.0;514285;72000000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280449571/;Москва;sale;flat;8;21;4;150.0;593333;89000000;Пресненский;Мантулинская;Выставочная;City Park
Основа;representative_developer;https://www.cian.ru/sale/flat/285084157/;Москва;sale;flat;12;13;4;137.9;445000;61365500;Замоскворечье;Большой Строченовский переулок;Павелецкая;Резиденции Замоскворечье
А101;developer;https://www.cian.ru/sale/flat/284409810/;Москва;sale;flat;21;21;4;160.5;247808;39773326;Южное Бутово;к1.1;Бунинская аллея;Южные Сады ЖК
Сити-XXI век;developer;https://www.cian.ru/sale/flat/282920066/;Москва;sale;flat;15;15;4;126.4;470337;59450615;Останкинский;проспект Мира;Алексеевская;Hill8
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/268017841/;Москва;sale;flat;2;4;4;145.0;1137931;165000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Ташир;developer;https://www.cian.ru/sale/flat/264100282/;Москва;sale;flat;4;32;4;162.3;418999;68003700;Черемушки;Херсонская;Калужская;ONYX Deluxe
КОРТРОС;developer;https://www.cian.ru/sale/flat/243143736/;Москва;sale;flat;4;51;4;99.48;370000;36807600;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Ташир;developer;https://www.cian.ru/sale/flat/271161275/;Москва;sale;flat;21;21;4;193.2;500000;96600000;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
ID 413522;realtor;https://www.cian.ru/sale/flat/284844821/;Москва;sale;flat;2;6;4;180.33;774690;139700000;Хамовники;Усачева;Спортивная;Садовые кварталы
ID 413522;realtor;https://www.cian.ru/sale/flat/284785737/;Москва;sale;flat;2;5;4;179.2;781250;140000000;Хамовники;Усачева;Спортивная;Садовые кварталы
РосСтройИнвест;developer;https://www.cian.ru/sale/flat/285243996/;Москва;sale;flat;13;17;4;162.5;1074604;174623249;Пресненский;Звенигородское шоссе;Улица 1905 года;Дизайнерский дом Eleven
КРОСТ;developer;https://www.cian.ru/sale/flat/267884561/;Москва;sale;flat;4;19;4;105.4;335000;35309000;Щукино;Расплетина;Октябрьское поле;Театральный квартал
Glincom;developer;https://www.cian.ru/sale/flat/275519790/;Москва;sale;flat;8;8;4;184.5;422764;78000000;Даниловский;2-й Павелецкий проезд;Тульская;RIVERDALE APARTMENTS
НеоСтрой;developer;https://www.cian.ru/sale/flat/267885090/;Москва;sale;flat;5;8;4;206.91;1645420;340453923;Красносельский;Костянский переулок;Сретенский бульвар;Клубный дом TURGENEV
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/279555865/;Москва;sale;flat;6;7;4;250.9;850000;213265000;Якиманка;Лаврушинский переулок;Третьяковская;Лаврушинский 11
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/282783881/;Москва;sale;flat;3;9;4;152.2;543692;82750000;Замоскворечье;Татарская;Павелецкая;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/282954037/;Москва;sale;flat;14;17;4;105.4;228094;24041119;;;Рассказовка;
Level Group;developer;https://www.cian.ru/sale/flat/284916935/;Москва;sale;flat;3;19;4;120.1;505150;60668553;Академический;Профсоюзная;Академическая;Level Академическая
Top Brokers Community;real_estate_agent;https://www.cian.ru/sale/flat/282693980/;Москва;sale;flat;4;16;4;98.0;520408;51000000;Раменки;;Филевский парк;Вест Гарден ЖК
Основа;developer;https://www.cian.ru/sale/flat/285081571/;Москва;sale;flat;24;29;4;110.1;332800;36641280;Черемушки;Наметкина;Новые Черёмушки;Nametkin Tower
Capital Group;developer;https://www.cian.ru/sale/flat/275692275/;Москва;sale;flat;2;29;4;138.8;329175;45689490;Якиманка;Мытная;Серпуховская;Sky House
Level Group;developer;https://www.cian.ru/sale/flat/284916340/;Москва;sale;flat;12;17;4;96.1;365718;35145528;Басманный;Большая Почтовая;Электрозаводская;Level Бауманская
Level Group;developer;https://www.cian.ru/sale/flat/284916282/;Москва;sale;flat;2;6;4;191.5;1182631;226473952;Хамовники;Саввинская набережная;Спортивная;Саввинская 27 от Level
А101;developer;https://www.cian.ru/sale/flat/283400287/;Москва;sale;flat;6;19;4;72.7;191735;13939204;;;Бунинская аллея;
СПЕЦСТРОЙ-1;developer;https://www.cian.ru/sale/flat/284739235/;Москва;sale;flat;5;13;4;106.83;583896;62377613;Дорогомилово;Поклонная;Кутузовская;Поклонная No. 7
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/272274698/;Москва;sale;flat;10;18;4;133.0;1240601;165000000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/282733722/;Москва;sale;flat;8;9;4;86.6;197880;17136408;;;Ольховая;
ID 416302;realtor;https://www.cian.ru/sale/flat/284792776/;Москва;sale;flat;12;21;4;155.8;956354;149000000;Пресненский;Жилой Лаки кв-л;Беговая;Lucky
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284509561/;Москва;sale;flat;4;5;4;176.0;382386;67300000;Басманный;Большой Козловский переулок;Красные ворота;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/279358703/;Москва;sale;flat;10;18;4;132.0;1250000;165000000;Хамовники;Трубецкая;Фрунзенская;Садовые кварталы
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/284398308/;Москва;sale;flat;5;18;4;117.0;1068376;125000000;Хамовники;Трубецкая;Фрунзенская;Садовые кварталы
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/277362493/;Москва;sale;flat;3;7;4;200.0;475000;95000000;Красносельский;Сретенский бульвар;Тургеневская;
MH Group;real_estate_agent;https://www.cian.ru/sale/flat/283502995/;Москва;sale;flat;34;57;4;180.0;891892;160540590;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/285031068/;Москва;sale;flat;3;18;4;162.0;740740;120000000;Хамовники;Усачева;Фрунзенская;Садовые кварталы
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/281103611/;Москва;sale;flat;2;9;4;180.33;776354;140000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Level Group;developer;https://www.cian.ru/sale/flat/284916925/;Москва;sale;flat;3;4;4;108.5;2168842;235319374;Хамовники;Саввинская набережная;Киевская;Саввинская 17 от Level
Ашихмин и партнёры;real_estate_agent;https://www.cian.ru/sale/flat/275916972/;Москва;sale;flat;3;5;4;200.5;473815;95000000;Красносельский;Сретенский бульвар;Сретенский бульвар;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/279685070/;Москва;sale;flat;7;11;4;186.6;964630;180000000;Хамовники;Ефремова;Спортивная;Садовые кварталы
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/270272223/;Москва;sale;flat;7;11;4;187.0;962566;180000000;Хамовники;Ефремова;Спортивная;Садовые кварталы
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/278380379/;Москва;sale;flat;2;18;4;77.0;532467;41000000;Можайский;Гжатская;Кунцевская;LIFE-Кутузовский
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/274915949/;Москва;sale;flat;6;23;4;113.6;410000;46576000;Можайский;Гжатская;Давыдково;LIFE-Кутузовский
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/280075075/;Москва;sale;flat;7;8;4;200.0;449500;89900000;Тверской;Сущевская;Менделеевская;
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/276147600/;Москва;sale;flat;8;14;4;151.7;823994;125000000;Хамовники;Усачева;Спортивная;Садовые кварталы
САДОВЫЕ КВАРТАЛЫ. Офис продаж;real_estate_agent;https://www.cian.ru/sale/flat/280195529/;Москва;sale;flat;11;11;4;303.0;1270627;385000000;Хамовники;Трубецкая;Фрунзенская;Садовые кварталы
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/284789947/;Москва;sale;flat;8;17;4;174.5;628653;109700000;Раменки;Мосфильмовская;Минская;Воробьевы Горы
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281599406/;Москва;sale;flat;3;12;4;181.0;1093922;198000000;Хамовники;Малая Пироговская;Спортивная;Barrin House
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278854280/;Москва;sale;flat;4;5;4;176.0;382954;67400000;Басманный;Большой Козловский переулок;Красные ворота;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/280360268/;Москва;sale;flat;13;15;4;195.0;820512;160000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/284236316/;Москва;sale;flat;8;8;4;200.5;448379;89900000;Тверской;Сущевская;Менделеевская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282500948/;Москва;sale;flat;43;57;4;186.9;1717930;321081180;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
ЦАО НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/280636897/;Москва;sale;flat;5;20;4;225.0;377777;85000000;Пресненский;Большой Тишинский переулок;Белорусская;
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284807298/;Москва;sale;flat;7;10;4;116.5;317596;37000000;Басманный;Фридриха Энгельса;Бауманская;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/282644320/;Москва;sale;flat;7;8;4;200.5;448379;89900000;Тверской;Сущевская;Менделеевская;
FORTE GROUP;real_estate_agent;https://www.cian.ru/sale/flat/273315734/;Москва;sale;flat;23;51;4;100.0;369990;36999000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/278817840/;Москва;sale;flat;6;8;4;105.0;619047;65000000;Якиманка;Ленинский проспект;Октябрьская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/280408693/;Москва;sale;flat;8;57;4;147.1;542488;79800000;Хорошевский;Чапаевский переулок;Аэропорт;Триумф-Палас
MH Group;real_estate_agent;https://www.cian.ru/sale/flat/284849803/;Москва;sale;flat;6;14;4;170.0;523529;89000000;Пресненский;Климашкина;Улица 1905 года;Климашкина 19
